title,company,location,published,applicants,url,description
Full-Stack Developer (AI-Driven),TutorChase,London Area| United Kingdom,1 week ago,133 applicants,https://linkedin.com/jobs/view/4157301132,Overview We are a UK-based online education company seeking an experienced full-stack developer to take ownership of our online learning platform. The platform currently serves over 10|000 users and requires new features| including AI-powered tutoring functionality.
Founding Senior Developer/Technical Lead,Hootenanny,London| England| United Kingdom,1 week ago,Be among the first 25 applicants,https://linkedin.com/jobs/view/4154515995,At Hootenanny| we're on a mission to revolutionise the music industry. We believe artists deserve fair compensation for their work| and fans should enjoy a richer experience from their favourite musicians. We’re redefining how artists build their careers and engage with their fans| through a groundbreaking new fanclub platform that combines community with behind the scenes access| exclusive video and audio| ticket presales and unique online and in-person experiences. Founded by music lovers and industry professionals with backgrounds in artist management| label ownership and live festival booking| we recently graduated from the BPI’s Grow Music innovation programme for music tech startups| having been supported by investment and a Government grant. We’re looking for a dynamic Founding Lead Engineer to head up development of our innovative platform from the ground up. Having already launched our first live fanclubs| this role will help us efficiently scale our platform to support over 1|000 artist fanclubs within 12 months. This pivotal role involves strategic oversight| team management and hands-on development| and will be responsible for shaping the future of our platform| steering the project's technical direction. We’ve been lucky enough to be supported by a strong network of advisors and contractors to get our first version of the product off the ground| but we’re looking forward to maturing our in-house engineering function. As the first full-time member of the development team| this role will involve collaborating with leadership| contractors and other team members| mentoring a small team of developers while forward-planning for the growth of our engineering function| internal processes and culture| and the evolution of our tech stack and architecture. We use TypeScript across the entire stack - our front-end is built in React (Vite.js) using TanStack Query & Router and Tailwind CSS. Our backend is a NestJS Node app. We store data in MongoDB. We also use Redis| ffmpeg| Terraform| Linux| Digital Ocean (applications are hosted on DigitalOcean droplets) and GitHub Actions| among other technologies. We use Artillery and Playwright for testing. Commitment to a balanced work-life environment with a flexible hybrid work model. £61-65k package plus equity (dependent on experience). If you're driven to building a better| fairer music industry using cutting-edge technology| we would love to hear from you.
,,,,,https://linkedin.com/jobs/view/4154544687,** No sponsorship available ** ** Must be EU based ** Role: Senior Software Engineer (Backend leaning) Salary: up to 115k (+ equity) Remote (Europe | GMT +- 2 hours)
,innerworks.me,London| England| United Kingdom,6 months ago,Be among the first 25 applicants,https://linkedin.com/jobs/view/4016627802,Who We Are: Innerworks 2024 marks a pivotal year—there are now more bots on the internet than humans. At Innerworks| we're on a mission to change that. The online experience for users has suffered due to outdated| ineffective systems| from the frustration of CAPTCHA tests to the poor performance and integration of existing bot detection solutions. The internet can do better| and we’re here to make it happen. Our cutting-edge| AI-driven technology leverages behavioural biometrics to provide proof of humanity and identity online| making digital spaces more secure| fraud-resistant| and user-friendly. As an early-stage| VC-backed startup| we're passionate about delivering increased trust and authenticity in the digital world. We're a tight-knit team of five full-time employees| working in our office in Waterloo| London. Our key backers include Tim Draper| Cronos| former leaders at Coinbase| Citi| and UBS| as well as Avalanche and the Google Cloud Web3 Program. We’re looking for a dynamic software engineer to join our innovative team at the forefront of bot detection and digital identity. In this role| you'll work closely with our talented developers to enhance our technology stack| ensuring our solutions remain efficient| reliable| user-friendly| and scalable. You'll be in the heart of our Waterloo office for 2-3 days a week| collaborating with passionate professionals and contributing directly to the future of online trust. We're not necessarily looking for an expert in all the latest frameworks - we simply want a true problem solver who can adapt and thrive in a rapidly evolving environment. Key qualities we're looking for include: If you’re excited about using technology to create a more trustworthy internet and want to be part of an energetic team that values innovation| authenticity| and fun—let’s talk!
,,,,,https://linkedin.com/jobs/view/4153827525,Role: Senior Full-Stack Engineer (TS: Node/Postgres/React/Angular) A BIT ABOUT THISTHAT
,,,,,https://linkedin.com/jobs/view/4157355871,What is Super Payments? Our mission is to power free payments forever and everywhere for businesses| and more rewarding shopping for customers so that everyone wins. By making payments free and then passing on the savings to customers we are disrupting the payments industry while increasing sales and customer loyalty.
,,,,,https://linkedin.com/jobs/view/4165704701,Full Stack Developer Hybrid - London Negotiable 50-85k Salary + Excellent Benefits Our innovative and dynamic client is looking for a highly skilled Full Stack Developer in London.
,,,,,https://linkedin.com/jobs/view/4156937234,Hello| let us introduce ourselves! We are watchTowr| a VC-backed cyber security startup helping organisations continuously discover vulnerabilities in their Internet-facing attack surface. Cyber security veterans and technical experts| we are obsessed with building cybersecurity technology to help prevent breaches. With experience informed by years of simulating sophisticated cyber attacks against some of the world's largest organisations| our mission is to enable organisations to continuously understand how an attacker would successfully compromise their business - with cutting-edge Attack Surface Management and Continuous Automated Red Teaming technology. watchTowr was named within Gartner’s Emerging Tech Impact Radar report in 2023| in Gartner's Innovation Impact report for ASM in 2024| and is utilised by Fortune 500 and other large enterprises globally. Our research is well-known and respected across the cybersecurity industry| and can be found in various news outlets - while fuelling the watchTowr Platform. We are a young| high-energy and high-performing team delivering world-class technology to help our clients prevent breaches. We are in a high and aggressive growth phase of our journey| and are excited to continue adding colleagues to join our phorce of nature. Our vision for offensive security is continuous. We are looking for an ambitious Full Stack Engineer to join us and our client facing application team| in our mission of helping organisations understand how they could be hacked - in real-time. Ideally| you should have at least 3 or more years of experience: It’ll also be awesome if you: When you join us| you can expect (ok| we kinda expect this from you too): This role is a UK-based remote role. Unfortunately| we cannot sponsor visas for candidates outside of the UK.
,,,,,https://linkedin.com/jobs/view/4152443914,Belfast| UK Hybrid Schedule (M/F remote| T/W/TH in-office) At Magnite| we cultivate an environment of continuous growth and collaboration. Our work impacts what millions of people read| watch| and buy| and we’re looking for people to help us tackle that responsibility with creativity and focus. Magnite (NASDAQ: MGNI) is the world’s largest independent sell-side advertising platform. Publishers use our technology to monetize their content across all screens and formats including CTV / streaming| online video| display| and audio. Our tech fuels billions of transactions per day!
,,,,,https://linkedin.com/jobs/view/4169032578,About Senior Backend Engineer (IoT Data) - Up to £70K (DOE) The Company This is an incredible opportunity to join a forward-thinking company at the forefront of smart IoT technology| where you'll play a crucial role in shaping the future of efficiency and sustainability. The company's innovative IoT monitoring solutions are transforming industries by helping businesses cut costs| optimize energy usage| and stay ahead of environmental regulations. You'll be working on real-time data tools that empower organizations to make smarter| data-driven decisions| improving everything from operational efficiency to environmental impact. With products like environmental monitors| temperature sensors| and energy usage trackers| the company is helping industries such as manufacturing| healthcare| and renewable energy take giant leaps towards a sustainable future. This is your chance to work on groundbreaking technology that integrates seamlessly with intuitive online dashboards| delivering real-time alerts| detailed data logs| and custom reports. If you're ready to make a meaningful impact in an industry that's shaping the future of both business and the planet| this role is the perfect next step in your career. You'll play a key role in developing and maintaining a high-performance data platform that processes real-time sensor data for energy and environmental monitoring. You will be responsible for designing and optimising RESTful APIs using TypeScript and NestJS| building scalable solutions to handle large volumes of real-time data| and ensuring system reliability and data integrity across the platform. Additionally| you'll work with SQL| MySQL| and TimescaleDB to manage data| and contribute to the migration from legacy PHP systems to modern technologies. In this role| you'll also have the opportunity to mentor junior engineers and drive best practices within the team| ensuring technical excellence at every step. 3+ years in software development (TypeScript| Node.js) Experience with databases & API development Strong problem-solving & collaboration skills Bonus: AWS| Docker| React| ETL| IoT| Machine Learning Up to £70K salary (DOE) Work on innovative IoT projects Supportive| collaborative team Career growth & learning opportunities This is a unique opportunity to make a direct impact in a rapidly growing industry that's not only shaping the future of technology but also driving sustainability and efficiency across diverse sectors. You'll be part of a company that's leading the way with cutting-edge solutions| giving you the chance to work on meaningful projects with lasting environmental and business benefits. With the opportunity to work on advanced technology| collaborate with a passionate and supportive team| and continuously grow your skills| this role offers a perfect balance of challenge and reward. If you're looking for a role where you can make a real difference while advancing your career in a high-growth sector| this is the perfect fit. If this piques your interest| please apply or email (url removed) to discuss in more detail Nice-to-have skills Work experience Languages
,,,,,https://linkedin.com/jobs/view/4169759086,The company itself is a scale up who went through significant funding and growth in 2024 and plan to do the same this year. They are a software company with the Cyber Security space and this role is 100% remote within the UK. They are well respected in their industry| have won awards and their product is used by Fortune 500 and other large enterprises globally.
,,,,,https://linkedin.com/jobs/view/4169035326,About Senior Web Developer (React & Node.js) - Borehamwood (Onsite 3 days a week) - £60|000 My client is looking for a skilled Web Developer to contribute to the rebuild of a CMS-driven platform| developing and maintaining both the React frontend and Node.js backend as the system transitions to a scalable| modular architecture. While expertise in both areas is not essential| you should be confident working across the full stack| collaborating with the existing development team to refine prototypes| build a comprehensive templating solution| and integrate API services that power the CMS. This role offers an exciting opportunity to expand your full-stack expertise| work with a modern tech stack| and play a key role in shaping the platform's architecture. Scope & Responsibilities As a CMS and API Developer| you will be responsible for: Frontend & Backend Development Developing| enhancing| and maintaining a modular| tiered templating engine for white-labelled CMS deployments. Implementing reusable static and dynamic templates for client-specific branding. Supporting the integration of CMS functionalities into dynamic widgets and APIs. Developing and integrating React-based front-end components to ensure a seamless and dynamic user experience. Creating performant| scalable backend APIs using Node.js to support CMS functionalities and dynamic content delivery. Optimising the platform for performance| scalability| and maintainability.Collaboration & Documentation Working closely with frontend and backend specialists to modernise content management capabilities. Creating clear and comprehensive documentation for CMS workflows| APIs| and related systems. Troubleshooting and resolving issues in the CMS and API layers| minimising disruptions and enhancing user experience. Maintaining excellent relationships with the Development Team| Project Managers| Quality Assurance team| and other stakeholders.Additional Responsibilities Technical Skills 5+ years' experience as a web developer in an Agile environment. Strong experience in React development| with a focus on modular| component-driven architecture. Solid understanding of frontend technologies| including HTML APIs| modern CSS (SASS| Tailwind| Bootstrap)| and responsive design principles. Experience with UI libraries (e.g. Material UI| Mantine UI) is desirable. Proficiency in integrating RESTful APIs or other data sources. Experience working in a Node.js development environment| with knowledge of backend frameworks such as Next.js| NestJS| Astro| or Remix. Experience with testing frameworks for both frontend (Jest| Cypress) and backend. Familiarity with modern software delivery tools (Git| YAML| Docker| CI/CD pipelines). Experience working with relational (SQL) or NoSQL (MongoDB| DynamoDB) databases. Knowledge of cloud-based infrastructure| particularly AWS services (S3| ECS| Lambda). Familiarity with state management frameworks (e.g. Redux) is desirable.Soft Skills & Competencies Excellent written and verbal communication skills. Strong interpersonal skills - team fit is essential. Ability to work independently and take initiative. A proactive approach to problem-solving. High attention to detail and commitment to excellence.Please apply with your most up-to-date CV to be considered. Keywords: Full Stack Developer| Web Developer| Full Stack Web Developer| CMS Developer| API Developer| React| Node.js| Full Stack Web Development| Agile. Please note| this role is 3 days onsite in Borehamwood and unfortunately this role does not offer sponsorship| so you must have full rights to work in the UK| BeTechnology Group Limited is acting as an Employment Agency in relation to this vacancy Nice-to-have skills Work experience Languages
,,,,,https://linkedin.com/jobs/view/4157190645,About Us We are developing a next-gen API platform that allows SaaS businesses of any size to integrate their product with third-party products in a fast| powerful| and secure way. 🎖️ Our vision The number of SaaS companies is exploding. But making great integrations is still too expensive and slow. We are building StackOne to solve this and become the platform that powers a connected ecosystem of apps that customers love. 💪 Well-funded and backed by top-tier angels and VCs| we're now growing extremely rapidly and we are currently raising a multi-million dollar round. We're seeking talented and driven individuals who can help us achieve our vision and continue to grow the product and the overall company at a record pace. As the | you won't just be a content creator—you'll be a brand ambassador. You will own the technical narrative and ensure that it resonates with our target developer communities. You'll work in concert with engineering| sales| and marketing teams to create and disseminate compelling technical content that bridges the gap between our technology and the developer's needs. Requirements ⚡️ Our Stack As One Of The First Senior Engineering Hires In The Company| You Will Have a Lot Of Freedom And Agency To Choose And Work With The Technology You Love. Our Tech Stack Includes 🚀 Product
,,,,,https://linkedin.com/jobs/view/4168406593,About Us We are developing a next-gen integration platform that allows SaaS businesses of any size to integrate their product with third-party products in a fast| powerful| and secure way. 🎖️ Our vision The number of SaaS companies is exploding. But making great integrations is still too expensive and slow. We are building StackOne to solve this and become the platform that powers a connected ecosystem of apps that customers love. 💪 Well-funded and backed by top-tier angels and VCs| we're now growing extremely rapidly and we are currently raising a multi-million dollar round. We're seeking talented and driven individuals who can help us achieve our vision and continue to grow the product and the overall company at a record pace. We are looking for a Software Engineer or Data/AI Scientist with a strong background in AI production-grade applications with strong experience with LLM models (eg: GPT| Anthropic and others). In this role| you will conduct research and development around AI| focusing on automating processes and development at StackOne. We're building a world where users of any SaaS can integrate with the tool of their choice in one click thanks to StackOne. We're convinced AI is pivotal to making this a reality by transforming how SaaS talks to each other and this is what you will help achieve. ⚡️ Our Stack You Will Have a Lot Of Freedom And Agency To Chose And Work With The Technologies You Love. Our Tech Stack Includes StackOne is one of the fastest-growing embedded integration platforms. Here’s why: Ready to help us change the game for SaaS integrations? Get in touch and let's chat!
,,,,,https://linkedin.com/jobs/view/4092110733,Wood Mackenzie is the global data and analytics business for the renewables| energy| and natural resources industries. Enhanced by technology. Enriched by human intelligence. In an ever-changing world| companies and governments need reliable and actionable insight to lead the transition to a sustainable future. That’s why we cover the entire supply chain with unparalleled breadth and depth| backed by over 50 years’ experience. Our team of over 2|400 experts| operating across 30 global locations| are enabling customers’ decisions through real-time analytics| consultancy| events and thought leadership. Together| we deliver the insight they need to separate risk from opportunity and make confident decisions when it matters most. Wood Mackenzie is an industry-leading data analytics company that provides analysis and insight on the world’s natural resources with a presence all around the globe. We’re working on a next generation| data analysis & visualisation platform that enables our customers to drive billion-dollar decisions and accelerate the world's transition to a more sustainable tomorrow. We're looking for a Senior Software Engineer to join our Hydrogen team. The group is responsible for bringing our industry leading data and insight to our customers through our flagship application| Lens Hydrogen. This role will be working within the team that is responsible for working with Product and Design| as well as Data Analysts and Engineers to conceptualise and deliver the next big advancements for Lens Hydrogen. You'll work collaboratively to create| evolve| and maintain the systems that delivers data and insights to our customers| and shape how they interact with our research. Our tech stack We use a wide variety of tools and technologies across our products| and no-one is expected to have deep experience of all of them. Here’s an idea of what you might typically encounter: What we can offer you We want you to do the best work of your career while you’re with Wood Mackenzie. You'll receive a comprehensive benefits package including: We are an equal opportunities employer. This means we are committed to recruiting the best people regardless of their race| colour| religion| age| sex| national origin| disability or protected veteran status. You can find out more about your rights under the law at www.eeoc.gov If you are applying for a role and have a physical or mental disability| we will support you with your application or through the hiring process.
Senior Software Engineer,Wood Mackenzie,Edinburgh| Scotland| United Kingdom,5 days ago,Be among the first 25 applicants,https://linkedin.com/jobs/view/4092115106,Wood Mackenzie is the global data and analytics business for the renewables| energy| and natural resources industries. Enhanced by technology. Enriched by human intelligence. In an ever-changing world| companies and governments need reliable and actionable insight to lead the transition to a sustainable future. That’s why we cover the entire supply chain with unparalleled breadth and depth| backed by over 50 years’ experience. Our team of over 2|400 experts| operating across 30 global locations| are enabling customers’ decisions through real-time analytics| consultancy| events and thought leadership. Together| we deliver the insight they need to separate risk from opportunity and make confident decisions when it matters most. Wood Mackenzie is an industry-leading data analytics company that provides analysis and insight on the world’s natural resources with a presence all around the globe. We’re working on a next generation| data analysis & visualisation platform that enables our customers to drive billion-dollar decisions and accelerate the world's transition to a more sustainable tomorrow. We're looking for a Senior Software Engineers to join our Hydrogen team. The group is responsible for bringing our industry leading data and insight to our customers through our flagship application| Lens Hydrogen. This role will be working within the team that is responsible for working with Product and Design| as well as Data Analysts and Engineers to conceptualise and deliver the next big advancements for Lens Hydrogen. You'll work collaboratively to create| evolve| and maintain the systems that delivers data and insights to our customers| and shape how they interact with our research. Our tech stack We use a wide variety of tools and technologies across our products| and no-one is expected to have deep experience of all of them. Here’s an idea of what you might typically encounter: What we can offer you We want you to do the best work of your career while you’re with Wood Mackenzie. You'll receive a comprehensive benefits package including: We are an equal opportunities employer. This means we are committed to recruiting the best people regardless of their race| colour| religion| age| sex| national origin| disability or protected veteran status. You can find out more about your rights under the law at www.eeoc.gov If you are applying for a role and have a physical or mental disability| we will support you with your application or through the hiring process.
,,,,,https://linkedin.com/jobs/view/4149026812,Who We Are We’re doxy.me (doc-see-me)| the world's most loved telemedicine solution| and we're on a mission to connect the world to the future of healthcare. We believe that cost and complexity should never be a barrier to telemedicine. That’s why we created a simple| free| and secure telemedicine platform. Since 2013| we’ve grown to more than 1 million healthcare providers from 180+ countries who have clocked over 8 billion minutes of telemedicine sessions to date. Our goal is to deliver the future of healthcare to every patient and healthcare professional on earth. Help us get there by joining our team of innovators| dreamers| and doers. We’re a remote-first company with regional hubs for in-person collaboration (Austin| TX| Boston| MA| Charleston| SC| Salt Lake City| UT| and London| UK). We’re looking for a to drive innovation in our Practice Management team| building the essential tools that help medical practices operate seamlessly as businesses. You’ll own and develop critical SaaS services like authentication and authorisation| billing integrations| analytics| and more - ensuring providers and clinical teams can access our platform effortlessly and efficiently. This role is perfect for someone who thrives on solving complex problems| loves working at the intersection of healthcare and technology| and wants to make a real impact on how clinicians run their practices. You’ll work closely with engineering| design| product marketing| security| and customer-facing teams to drive product strategy| oversee the development process| and manage the product lifecycle from ideation to launch. We have been evolving our benefits since launching in the UK in 2023; we’re continually seeking employee feedback to ensure they deliver real value to everyone and| as such| the below is not a finite| exhaustive list. Alongside a competitive salary| we also offer;
